id_cliente,nome,data_nascimento,cpf,estado,data_cadastro
e04e84de-88f6-4970-b6ab-31be649330e1,Otávio da Rocha,1996-10-16,576.691.323-44,RN,2026-01-04
4c91d4f7-cce1-470a-997a-3b9a84bf3e3b,João Lucas da Conceição,1992-12-02,070.374.361-85,BA,2024-11-01
fc699c8d-c157-4548-b0f3-50ead2c882d2,André Mendes,2002-04-27,778.291.023-91,MG,2025-11-12
77c126c1-d77b-462f-a9ac-ffcb4c1a3743,José Nogueira,1944-10-09,765.409.193-51,PA,2025-12-15
5b8c63c7-b352-4bc4-8b95-e399b84ece81,Dr. Mateus da Conceição,2004-03-13,088.015.870-96,MG,2024-09-17
fa9fdc03-0919-4299-b6ad-ab3d63162264,João Miguel Lopes,1948-05-28,664.799.981-88,GO,2025-11-21
e62ad8a0-7b45-42c4-bd7a-cfbfb25637a1,Antony Rios,1996-04-07,248.016.132-54,SP,2026-05-07
c340c078-9f62-4ac6-aef1-2fb9fb86b8e8,Leonardo Costa,2002-10-13,230.935.097-01,AP,2024-08-30
e461708d-40c9-4d93-b326-d4dac38df43a,Pedro Lucas Camargo,1971-05-20,368.410.889-06,RO,2025-02-01
43d0e617-e8c7-40c8-bb70-4c5f714e9da0,Sra. Caroline Jesus,1942-01-14,482.838.159-76,MS,2025-10-02
9d6ae850-1c88-4220-88eb-aa9148a248ee,Beatriz Pimenta,1997-10-28,711.391.760-31,PA,2026-02-26
d63aa9fe-9a6f-40b9-bd4b-c3a12bf7362e,Marcela Ramos,1963-05-08,818.758.773-75,SE,2024-11-09
3f843e84-b1a8-49d1-b466-7e3e8631066c,Rebeca Ramos,2001-03-30,134.748.020-33,AM,2026-07-27
7039711e-6ae1-4b44-8920-511ec1d677bc,Ana Beatriz Cavalcanti,1987-09-15,556.671.309-18,DF,2025-11-21
153601dc-d6a2-4536-bd01-e46c313cd469,Sophie Novaes,1961-10-11,898.039.252-69,PR,2024-10-20
e8344cbb-a868-46a9-83c1-357fd03131f8,Beatriz Duarte,1941-06-21,168.904.658-17,DF,2025-10-04
e119a939-87d0-4960-8a75-1aee36ee1f88,Henry Gabriel Sá,1992-07-30,502.179.564-80,RS,2026-08-11
50c9b925-63d7-4d17-b670-37ebcfb70ff3,Raquel Sá,1944-09-16,978.669.386-57,PA,2026-04-12
66f80f53-d211-4624-93b8-c30d988304fc,Luiz Felipe Alves,1947-02-27,225.740.985-77,RN,2024-11-30
0ac72709-8a52-4446-b1ae-ea719449985c,Nathan Guerra,2005-10-31,718.003.408-00,AC,2025-02-12
35557d40-f19d-49eb-a558-33ad5aef51ee,Breno Costa,1999-10-31,368.529.256-16,PR,2025-04-21
e0977029-e65b-4973-b3f3-378658ac2438,Srta. Eloá Fogaça,1943-09-30,213.728.695-25,MS,2025-03-08
7cb465d3-a64b-4f34-acf8-b74c5076ec6f,Manuella Gonçalves,1996-07-04,650.753.920-40,DF,2025-07-27
136bdf33-aeff-4492-966a-1245948a9564,Sra. Bárbara Barros,1953-06-11,481.304.379-89,CE,2024-11-08
0cf3b364-e393-4324-ad55-94eeebeb291d,Otto Teixeira,1955-02-13,415.734.338-10,RR,2025-10-29
07959e09-0e9c-4678-a9f6-1965628ad0a7,Gael Henrique Pereira,1944-06-07,495.282.942-86,RS,2026-01-06
a7eb8ae1-1b0d-44b6-aaa0-772bd872a3ac,Sr. José Pedro Viana,1959-02-28,143.464.706-01,SP,2025-03-02
ce19c856-566d-4738-a2d7-efcc6f0f6705,Lara Melo,1967-08-26,963.857.314-19,PB,2025-01-31
e63583f0-6656-4bff-aed4-98ed50aa99a4,Ravi Lucca Pinto,1940-08-29,350.755.040-21,RR,2025-02-19
c8380a69-98f3-411f-93ec-97248a57edfc,Dra. Ana Julia Carvalho,1963-06-02,268.828.795-65,ES,2025-04-15
2e7423dc-7d7a-43d2-97aa-ddebb21ff637,Maria Luísa Nascimento,1986-11-27,287.499.554-91,PR,2024-09-13
6418d14e-a548-4598-a137-5d2888edc05d,Ravi Costa,1938-08-02,440.019.032-80,MG,2026-01-05
b87179a8-c1b8-4fab-862d-c92df852540a,Maria Liz Pacheco,2007-11-11,913.506.538-61,RS,2025-02-11
48552421-208a-4685-9aa6-0fe79a42e5a8,Augusto Brito,1940-06-08,943.734.787-57,AP,2026-04-16
9d111234-5dfe-4b03-9d1a-89b709070128,Ana Pires,1937-05-07,673.663.957-75,MS,2025-08-15
53172eb9-03aa-43ed-a8c0-90c34fbe7771,Dra. Sabrina Cavalcanti,2002-10-01,843.965.837-78,AL,2025-07-21
823fbf3e-39b0-4cb3-81f8-b6aab0d6c8a4,João Vitor Sousa,1953-05-08,468.173.939-59,MA,2025-11-05
ef017d30-839d-4d20-8008-042cef6fef88,Marina Pereira,1999-04-02,986.818.912-49,SC,2024-09-13
829ed6a1-2328-4a84-bfe7-dcadc6e5cdfb,Henrique Costa,1998-08-17,814.838.678-98,AC,2025-05-20
8bc4381d-02a8-45a9-aad6-27df2cc5bf9d,Dante Farias,1964-10-27,983.032.305-79,MS,2025-06-16
24ef6702-f093-49f0-bf7e-23419fdfa718,Benjamim Gomes,1986-06-09,105.038.791-12,AC,2024-09-13
9285d536-2478-4a9a-b29d-ff86cb98caa0,Ana Vitória Fernandes,1991-02-21,177.765.353-61,CE,2024-09-07
2c8f42d9-8ed4-48f9-b5f0-8453653330c6,Daniela Carvalho,1975-10-23,620.013.295-12,AP,2025-04-22
f8642eea-cd3a-4b02-a627-ebe754f28fd4,Davi Cavalcanti,2007-01-12,829.739.411-53,MG,2025-12-18
791b01ee-f23f-4278-843c-d9a603c6d474,Leandro Gonçalves,1961-06-05,169.900.593-24,AC,2026-07-14
7e8c5976-21e4-42d3-968f-ea7ecf927e83,Rael Guerra,1950-12-31,580.218.284-72,PB,2025-10-06
03cb749c-926a-4d8a-a8d8-b8f6977ee684,Daniela Pinto,1938-07-06,416.276.263-27,RS,2025-03-09
53df362d-8f0c-4e6b-91a0-a3af881cbcf7,Sara Machado,1980-05-01,846.002.007-93,SC,2026-01-13
a0fb2ef9-ce7b-458e-8ad8-c537c36ecd15,Benjamim Moreira,1986-06-03,537.515.908-23,RS,2024-11-23
0bc8c58d-a523-4b81-9144-2aa9021f76ba,João Guilherme Azevedo,1981-12-09,480.344.525-31,GO,2025-04-03
d2aa8ca5-ffae-41a8-8cfb-40d09dcbdfc2,Maria Alice Mendonça,1941-10-09,560.914.593-48,PB,2024-11-26
0f2408e8-7f57-49a1-bfb0-466f271fd30d,Lavínia Nunes,1959-12-15,663.392.231-81,PE,2025-03-22
9d0a2938-08f9-4b77-9be8-eb360ee18bcc,Anna Liz Montenegro,1969-04-28,519.094.929-96,PE,2026-03-06
580e6361-45c6-429d-9a27-b78a46c22908,Ester Oliveira,1945-03-10,403.519.908-76,SP,2025-08-16
312a9ff4-e036-47f7-8929-4815264bd103,Raquel Câmara,2000-07-01,839.514.048-99,AL,2024-12-02
b6011457-0e84-43a1-a1a3-18344f9ab57e,Camila das Neves,1975-07-24,536.158.353-08,CE,2025-05-07
b54ab4b5-f89f-4388-bbaf-879d779d40a9,Sr. Theodoro Abreu,1973-12-23,355.699.579-84,RJ,2024-10-23
72c8d726-22dc-4d3a-892f-39aa681b8ed5,Catarina Marques,1955-09-09,465.093.998-31,RO,2024-09-23
a6ce476f-b09c-40d3-ac84-87b29c3f0195,Eloá Souza,1994-06-08,269.721.786-26,BA,2025-03-31
ed93e07a-26f9-4b61-972c-71a061fbfb9f,Yuri Albuquerque,1988-11-11,839.219.527-13,RR,2025-12-22
c12ea15a-4546-48e6-a289-dd140ee4bc6c,Luara da Luz,1944-12-14,003.438.154-58,SC,2026-02-19
6341e246-6ec1-4b76-b169-d239dd914264,Otávio Leão,1990-11-01,330.356.347-46,TO,2024-11-22
54294ddb-2951-49d5-bed1-5586788a782e,Noah Souza,1983-06-03,041.970.426-14,SC,2025-02-24
eaa691fe-a85e-4167-a3e7-8e1cd6c80334,Ana Luiza Albuquerque,1983-02-28,638.514.390-46,MT,2025-12-18
773324fc-ff00-4621-85e9-74d922acb237,Melina Fonseca,1975-02-26,451.314.176-45,MS,2025-02-26
03b3df3a-8559-49c0-aa3b-2c94ba0cefbd,Kamilly Moreira,2000-06-21,597.860.684-75,SE,2025-12-01
9aadcea6-28bf-4e85-be11-3f80de98039f,Sr. Raul Pacheco,2003-03-01,159.961.844-60,RO,2025-09-13
d2f67b17-36e4-4a97-91d6-26be3cab6f4f,Leandro Machado,1954-05-28,251.249.000-53,PB,2024-09-26
f0732979-294e-4bda-b9ad-d82828a838b3,Carlos Eduardo Caldeira,1961-11-07,215.443.940-59,ES,2026-04-04
31daff99-74fb-48cd-baf2-183242b92623,Gustavo Henrique Carvalho,1976-08-07,246.254.587-73,TO,2026-07-07
312adab1-db21-41d6-99f1-cf5aa89f468c,Benicio Sampaio,1999-02-10,850.398.146-74,RN,2024-10-18
38fb6fc5-1042-4b71-b92b-c432b1e1b4d0,Leandro Lima,1988-10-03,065.945.217-38,AC,2024-11-28
51340711-30c2-4eaf-a436-fcb28cb9e5bf,Enrico Vargas,1980-03-20,351.943.282-18,CE,2025-04-19
f4535f50-d7d8-4dec-b91b-9f0de86dccfa,Samuel Cavalcanti,1953-11-23,073.566.584-09,BA,2024-10-30
fabec8d3-c0bf-4636-ba97-8cfe4fd77000,Luiz Henrique da Cunha,1965-05-25,735.174.751-83,RN,2025-01-29
5bfb7396-d69d-4767-b3b5-4ef629018639,Dra. Daniela Ribeiro,1997-01-15,821.763.922-51,PE,2024-11-30
e10982fd-cea2-4954-99e5-c717b84f383f,Letícia Garcia,1938-09-13,065.731.141-74,AC,2025-06-18
3ad97218-aeac-4690-b5c3-941007f1d09b,Valentim Borges,1939-08-26,665.356.329-03,PA,2026-02-09
e06ee576-3e17-471e-850c-3504526b78dc,Asafe Mendes,1995-10-17,938.877.982-40,TO,2026-02-15
5ae7f026-7908-4deb-9030-a8769719f810,Maria Luísa Campos,1939-06-24,683.887.221-29,PB,2025-09-22
7ef95e06-6347-4f09-98b7-d9cd10e917c0,Vitória Novais,1999-08-27,895.594.813-45,PA,2025-10-22
7000d9d5-0561-4cbd-96f2-99b4333eb66e,Allana Rios,1956-10-22,731.005.867-49,GO,2025-11-09
0955b1a3-3fcf-4e50-8a5e-fb08d659b2a1,Henry da Costa,1985-06-28,002.811.874-63,BA,2024-09-25
a9b7dfa7-494c-42e7-8480-dcc3f1517c0d,Maysa da Mota,1935-09-13,592.081.867-93,SC,2025-03-24
5baab022-da7a-44dd-ae66-6379e6f4eb66,Benjamim Melo,1995-12-26,162.075.579-11,AC,2026-01-27
4fa98dd0-f068-4c81-b80e-d14a102fca99,Matteo Vieira,1939-04-08,902.317.013-93,SP,2026-06-16
cae275c8-e373-4eba-ab2a-93ebcdd10821,Sra. Marina Machado,1959-02-08,855.229.632-38,SE,2025-05-31
ceba995b-d878-4293-9181-39af806788bb,Kaique Casa Grande,1987-10-08,940.847.965-51,PA,2025-07-02
d74168dc-6c6d-4da5-8c54-57c822ac625c,Asafe da Cunha,1986-10-16,356.705.566-36,PE,2025-07-14
71942391-4062-40b9-b84e-2e235028a7b5,Enzo Gabriel da Cruz,1996-09-28,691.755.487-65,RS,2025-05-16
7cef8f3e-8218-476a-a291-842d367731c5,Yasmin Rezende,1963-12-26,449.474.652-81,CE,2025-02-28
a56933cb-0b7b-48a6-af21-ba27ef9c45c2,Rhavi Campos,1950-07-01,104.001.424-00,MT,2026-04-07
6a4555ec-bf22-4438-893b-b65d40f08f34,Ísis Porto,1954-04-23,803.631.072-28,GO,2026-03-31
29f7531d-ed9e-4a90-9134-c560a7aa512d,Yan Peixoto,1942-02-26,234.759.648-81,ES,2024-08-28
a2a587fa-0715-495d-b539-80aee604c9df,Alexandre Melo,1999-06-01,795.706.678-56,BA,2026-03-14
6e26f459-6fab-4508-aaee-c8d0ea4dd9eb,Ayla da Conceição,1963-02-24,666.157.392-32,RJ,2025-12-04
2ece14bb-e9e6-4fe3-a536-f34a8552239f,Clarice Moraes,1944-11-23,450.537.059-74,MS,2024-10-19
e5369b49-3848-45e4-98a6-ee4eada3e3ad,Ana Luiza Costela,1953-07-17,365.692.587-55,PR,2026-01-26
c55aa71b-9652-4efd-915c-9bc3e91df65d,Luiz Felipe da Luz,1993-02-05,070.339.315-03,BA,2024-12-18
d77c889c-3169-499f-b4f0-b5e2cf3a1374,Valentina da Rosa,1981-08-29,587.474.962-89,AP,2025-09-01
f3ae3b09-b4fd-44bf-a80e-74b76b69f20d,Cauê Montenegro,1940-11-07,819.195.749-98,MT,2026-08-16
4f5beb2d-10af-4147-99d4-e9b4a3c24322,Luiz Felipe Novais,1951-06-12,947.568.002-16,RS,2025-05-20
190b8f73-5f5c-4d00-afb6-9d9687aaa79f,Isaac Pastor,1944-12-15,528.541.217-81,RN,2025-03-21
8a906dc3-49ec-4dc3-8ea3-13ad876883b1,Luiz Miguel Melo,1983-05-16,622.674.670-65,MG,2026-06-15
ac10fa45-97a4-4a20-b6b2-5cbbfd0b61a1,Srta. Manuella Correia,2001-11-10,660.618.884-47,PB,2025-03-01
54da1805-f9bd-4742-9f30-7b0c5a39cf73,Benício Abreu,1966-12-09,138.181.434-47,AL,2025-02-17
6d0fb780-5cad-4e5e-befb-bc45dd68c656,Sr. Théo Castro,1946-12-06,473.780.382-50,DF,2025-06-08
419814e5-0601-4573-83f3-fd6c7ba126c6,Srta. Lara Melo,2005-12-09,328.101.448-86,TO,2025-06-25
ff8416e2-4b47-436f-b543-6d7cbf20586e,Lívia Porto,1975-04-27,544.009.096-64,RO,2025-06-24
70f46be2-886a-4fd1-b5c5-459b91649cc6,Melina da Costa,2008-06-07,476.811.804-80,MG,2024-10-28
00c65f43-811f-4689-96fd-4242b6d01305,Sra. Isabelly da Paz,1984-07-03,755.768.579-43,RR,2025-06-07
869913e2-3432-422f-8ce5-fb7100193044,Clarice Vargas,1937-01-30,502.748.474-46,BA,2025-10-21
ec9a4770-4d66-4482-9c7d-8990225ff91a,Nathan Garcia,1973-10-05,617.647.628-47,BA,2024-09-12
179bc7ad-cecd-4b03-9cd5-d0a8a92d7919,Nicolas Correia,1999-06-03,757.662.111-29,PA,2024-12-13
8d46ea48-9a9c-4554-85ba-fde407879b88,Sr. André Costa,2005-05-24,731.137.259-84,PR,2025-03-08
107cbe66-afba-45cc-adbb-d3d23ea781dd,Ana Cecília Aragão,1967-03-10,622.684.658-12,PI,2026-05-05
e4d118da-8a74-49fc-b685-b4de5581a72a,Gabrielly Costa,1959-01-31,543.577.497-28,CE,2025-01-21
daec41e2-dab9-45ef-aa08-ff0d2f353274,Aylla da Mata,1935-09-12,698.578.351-32,PA,2025-06-18
9fd3f877-8d3b-4d96-8cc3-ae74a51e4d4c,Josué Novaes,2007-09-28,926.537.546-47,PI,2024-11-03
6dc7042e-5d00-4f3c-b4c8-58e1db80b94d,Manuella Machado,1998-02-26,879.486.387-30,MS,2025-06-24
562bfa86-fdba-4b3c-a108-4e046a8ce05c,Ana Sophia Pimenta,2006-08-26,971.510.677-16,PR,2025-07-03
54b72173-affb-44b1-a78f-241a7dcba590,Murilo Sampaio,1951-03-26,349.679.766-53,DF,2024-09-23
a9e710bf-4f9d-4e0b-aa41-d91c6f621d20,Vitor Hugo Rezende,1940-02-25,231.805.258-21,AM,2025-03-11
a0d1c486-ddc1-4ae8-a513-668c4dcacf7b,Nicole Sousa,1950-06-01,108.096.852-73,AC,2024-10-04
4cbaee40-885f-4ddd-9a60-2f7121b9dfe0,Bruno da Paz,1945-12-22,095.703.602-22,AM,2026-06-21
5934ec4f-bebe-42b4-b4a2-d97fec046f08,Davi da Costa,1967-01-15,578.056.725-03,SP,2024-11-11
a3ea03d1-df45-4231-bafc-8aa2f034e54d,Dr. João Miguel Macedo,1952-12-20,271.103.161-19,CE,2025-05-13
0c9ee7a0-4e58-4426-a53e-81f37ef25fac,Sr. Renan Barros,1956-02-07,669.305.954-73,PE,2025-10-19
724b42b8-b029-47f9-8431-c923707dacaf,Antonella da Conceição,1975-08-29,913.671.215-19,PE,2024-09-03
09057fe2-5557-49f0-8d31-5fae250aeae1,Dr. André da Mata,1995-03-15,637.125.549-47,AL,2024-12-06
2e924223-889a-4454-8ee7-b7e10ae15d03,Kevin Teixeira,1992-03-29,830.169.534-77,BA,2025-04-19
8462cdb3-f5a7-44e9-b7ec-18dbf3d96e6a,Dom Borges,2000-08-10,647.722.526-33,GO,2025-12-10
e3005d4d-8808-496d-ab68-35dcad6dbfbe,Luan Jesus,1992-11-30,992.874.033-75,AL,2024-12-24
c03a8d91-d60b-470e-a9c4-7b8fbb385be1,João Guilherme Cunha,1948-01-02,787.120.130-75,PB,2025-02-05
7a59859e-bd7f-4eb6-a1fc-b98eda17b136,Gael Souza,1957-04-05,229.935.735-78,GO,2024-09-12
19f568c5-ce0e-450d-97c8-fe7d494827fc,Benicio Fogaça,1969-02-02,409.065.340-53,PB,2025-07-26
827df4fc-75dd-4326-b9b8-a45f89ac39c1,Sra. Isadora Sá,1980-12-28,146.977.489-34,RN,2025-10-30
6f7a48de-c229-4359-8413-448814acafda,Sr. Otávio Marques,1967-01-19,508.007.512-04,RS,2026-07-25
2ebe9914-84ae-4c5e-a06a-c7b60b99dfed,Larissa Cirino,1974-07-25,662.599.054-72,PI,2025-06-14
dcec4f74-7eed-4e6f-87a8-df5828fd994c,Carlos Eduardo Cavalcante,2007-05-28,133.865.465-05,MS,2024-12-26
caf70a30-54a3-4888-b70a-05cf7360b28a,Luiz Gustavo Porto,1992-04-01,314.677.491-65,MG,2026-04-19
a9e9e525-4d3b-4432-8687-a6b72e212958,Sra. Maria Isis Pacheco,1970-10-19,546.729.657-92,MG,2024-09-25
9d6fcac4-5a51-4e4e-bfb4-0a8ffb2a36d6,Cecilia Cavalcante,1959-12-25,397.671.550-87,PA,2026-08-18
4d56c12f-7d66-4790-9eb7-b6857026bae8,Srta. Maria Júlia Marques,1975-01-20,456.372.888-20,AL,2025-02-08
bf84494d-efbb-444e-9cc3-6b33f25c4edb,Srta. Alexia Sousa,1970-05-02,720.833.960-81,PE,2024-09-08
73f7029e-ae03-43bd-8363-e4792ca3abeb,Lucas Novais,1959-11-29,635.437.381-06,GO,2025-06-22
3f39cfaa-2550-4a84-90fe-7840eac506b0,Aylla Fernandes,1970-03-13,421.343.160-33,PE,2026-05-10
f0591db4-a178-43fe-98fb-4c9b660d1d37,Nina Teixeira,2006-08-04,500.100.383-74,SE,2026-04-28
8e950305-6856-42e6-b764-f65081dcee37,Vitória Freitas,1996-12-24,605.258.859-48,SP,2025-06-26
11cf536f-3797-4400-bc39-445a5f2bdbcc,Dr. Vitor Hugo Pereira,1997-07-27,701.610.939-07,BA,2025-03-23
ee6bf136-c836-444f-8233-cc3253f508a0,Melina Lima,1992-12-07,726.161.223-56,MT,2026-05-10
6295085c-7497-4208-aa48-a372eb9f23fc,Maria Sophia Mendes,1991-10-21,130.694.288-73,MG,2025-09-30
d414b0b5-0403-4823-9f52-956dd0002bbc,Cauã Silva,1983-10-20,186.554.271-33,ES,2025-07-14
40a5928d-069b-47c2-bcc1-feef42280150,Dr. Fernando Peixoto,2006-02-10,637.665.437-31,MG,2025-02-14
e96c06e6-403d-4065-8906-e4939e3c9a8c,Enrico Sales,1969-10-20,412.477.503-13,RS,2025-09-29
89caa68e-87b9-41ef-9728-c0671d6b3c77,Ana Beatriz Pimenta,1969-06-08,614.317.741-14,RJ,2024-11-21
26726812-8750-4665-b291-4116c0273266,Heitor Pacheco,1986-10-23,900.353.517-56,AC,2025-06-10
88c47f3e-b3e9-49a2-8924-a56f986213c4,Srta. Brenda Gonçalves,2001-12-24,795.438.380-57,BA,2026-08-22
86c2938c-f11d-4ff0-87b4-5444387ccbdf,Heloisa Rios,1974-11-30,018.694.660-96,AM,2025-10-21
1da81261-58b3-4aae-8130-0db28c71cfdd,Dra. Lunna Dias,1962-01-08,331.506.506-05,MT,2026-01-02
9e58358a-3948-4490-ac61-9e3dd5207ca9,Otávio Fogaça,1992-05-05,343.196.057-37,RN,2024-09-22
13f58369-f001-45c7-9681-03462dae7232,Lucas Ferreira,1995-07-17,892.531.817-68,PI,2024-09-21
8326d71b-2840-4a1b-a575-4166309511da,Nicolas Barros,1975-11-12,080.766.241-53,MS,2024-12-28
ece44cf2-2b1a-4caa-b3d9-172aabdc0f3b,Beatriz Porto,2000-11-14,212.568.473-89,ES,2026-01-31
66626191-7a70-439b-a278-8c1b9fa86ea7,Eduarda Lopes,1986-10-10,159.200.947-87,BA,2026-05-11
dd0a93de-8c83-47d5-a272-ae867a4df58b,Lucca Fonseca,1962-03-12,812.045.324-06,PB,2025-06-09
1d141c05-cb69-4718-a7b0-b80872527aaa,Alana Marques,1950-03-02,475.679.570-12,TO,2025-02-21
aa4f0a11-74a2-457b-95fc-14b643d7a40f,Bryan Pastor,1937-03-24,511.844.616-56,RJ,2026-01-31
e4c26d8b-c4bf-4194-9035-8dd0af551927,Vicente Moreira,1957-02-26,325.524.542-51,RN,2026-01-20
95d7990c-ba82-4b0a-9e6f-20f126bd8afe,Lorena Pires,1994-08-09,245.655.787-88,TO,2025-03-11
ead6347c-203f-40b0-b2e4-294e4472a78a,Asafe Costela,1949-02-19,831.027.347-61,AC,2025-06-18
b15d19b6-29c1-4626-a21a-56be5fac3da8,Benicio Rios,2004-03-27,305.911.542-29,RN,2026-03-31
1ff99050-f4ef-42da-b69f-82be402f4972,Enzo Gabriel Almeida,2004-11-03,302.689.473-13,PE,2025-01-03
1ed08d25-1c67-4af8-859a-00ec3f6b9bc5,Dra. Lunna da Costa,1973-12-17,181.145.952-39,BA,2025-03-05
9661e8a8-91e4-41cd-b742-2a31bb116d1c,Sophia Macedo,2002-05-18,896.979.869-01,MS,2026-03-11
dc690333-2008-40a5-92ed-457cbd5aa737,Pietra Fernandes,1993-09-12,991.318.400-05,RN,2025-11-30
9567e547-d0ec-45b8-9bed-e4287bd1d8d3,Brayan Camargo,1949-07-26,600.386.099-71,DF,2026-02-10
8b69358d-ea89-4ac7-892c-268d62786b3f,Samuel Rocha,1953-12-12,298.146.867-96,AP,2026-04-06
a41bb999-2a9e-4afc-9de1-fabed2080806,Sra. Ana Costa,1985-06-20,389.119.075-83,AC,2026-04-19
f3c108f6-b524-44cf-a9f9-453c048cf478,Maria Eduarda Fogaça,1991-03-06,547.122.257-37,RN,2024-10-22
19f32730-c200-411b-b1af-59903850b014,Yuri Pires,1987-07-16,153.515.263-84,PR,2025-11-17
3dd6d1fb-a573-4d8f-aa52-69dff57cb7b2,Pedro Lucas Abreu,2005-07-08,204.293.607-77,AC,2025-09-24
3e47857d-321c-47ac-a38c-bd14bae1138d,Yan Abreu,1968-01-15,843.550.997-66,RJ,2026-04-06
4ec8a72c-100e-4969-8d84-4096b21919b7,João Miguel Nascimento,1941-01-12,479.140.978-53,MA,2024-08-22
eaae36a0-15f3-4520-8dd0-12102782b3af,Nathan Borges,1997-09-22,790.118.433-05,MG,2026-05-30
0552c466-5526-4ca4-a594-079c4fc6945f,Joana Leão,1960-03-13,540.646.222-72,SP,2026-01-10
7ac6edbb-a566-442f-813e-678e33522760,Maria Laura Aragão,1947-02-18,857.388.882-46,RJ,2026-06-11
b2e1c28e-5a30-41db-b111-f8f1fc37d640,Antônio Moreira,2000-11-08,538.347.805-70,GO,2025-09-09
26046f67-3222-4e63-acee-d25689e80721,Matheus Rocha,1984-03-21,759.705.335-82,RS,2025-10-23
07a3e758-97f2-419d-a975-2c9c88912f7e,Heloisa Monteiro,1990-09-01,531.750.601-88,GO,2026-02-10
81bb42b8-b95a-4b29-86c8-d41e7135add2,Daniel Machado,1983-11-12,022.473.663-20,PE,2024-11-01
be96ddeb-8cb0-4190-8c4f-2828c561e3a8,Erick Cirino,1954-09-24,491.803.092-15,PR,2026-05-07
c8b74005-2169-4789-88d0-83565037ef6b,Nicolas Câmara,1968-11-01,441.437.545-03,SC,2025-05-21
ce8da610-08fb-408d-b4c1-fb713f4b5416,João Gabriel Nascimento,1973-01-01,962.605.011-55,AM,2024-09-13
f2284d0b-0c32-41bb-9426-c5aae3849ebb,Ravi Sá,1973-06-01,545.086.654-83,RS,2024-09-12
e40c4f20-5130-4bec-942f-c8a4544478c6,Srta. Sarah Correia,1982-11-15,971.395.047-36,MS,2024-12-15
138f0ac3-ab70-46b9-880b-a5ccfd414471,Amanda Araújo,1988-08-14,479.579.145-92,BA,2025-05-28
864f1266-c9a2-4d5e-ab30-c5e000473406,Aurora da Rocha,1972-09-15,824.604.182-54,CE,2025-07-31
dab0cf9f-6afc-4a17-820c-19e61fc3190b,Enrico Rios,1947-12-08,867.623.353-23,PE,2025-06-17
b8f57be7-8362-4d67-9acd-b9e85aae4f4b,Davi Luiz Cunha,1953-07-03,642.844.703-19,MS,2025-11-26
8935ac02-c915-4800-bf7e-c0eae1f24b5a,Pedro Albuquerque,1956-11-26,926.073.025-17,DF,2025-07-02
99aed910-c8b3-49c6-8a9a-d302b352b51a,Lucca Carvalho,1983-02-01,147.813.051-15,SP,2024-11-26
23892a03-06ac-4db7-aec0-430f0e44838f,Benicio Castro,1957-12-07,489.645.620-87,RR,2025-03-05
08570151-66dc-4218-8479-45e535dd6f8c,Daniel Duarte,1984-12-30,893.690.032-50,TO,2026-06-13
bfc248d3-b5e9-4286-a350-7ef843659d68,Dr. Ravi Nunes,1976-01-03,514.093.099-76,MG,2026-01-02
d45056b2-4065-41bf-96de-9e792320e9ca,Sra. Maria Sophia Casa Grande,1979-11-27,982.383.836-99,RO,2025-05-27
7b15030a-086b-42dc-9841-d07e5d4b10a5,Ester Albuquerque,1939-10-15,800.281.097-30,PE,2026-07-20
8f6b7948-912d-4039-a42a-968e140974f2,Letícia Ferreira,1968-08-17,503.435.916-17,PA,2026-01-11
1ba5290b-a2f4-4f4b-b792-b0786235f223,Samuel Silveira,1953-05-24,652.594.248-62,PA,2025-10-18
d87cce29-c7e7-4368-87f7-d93e413dde6a,Luiz Otávio Viana,1961-10-10,848.612.440-19,MT,2025-05-13
6f7b247c-fe0e-4436-a859-c16ad80d4a49,Sr. Theodoro Farias,1961-12-16,215.547.339-13,BA,2026-01-08
f327bb24-57bf-4eb2-a504-f229bf1abe59,Breno Farias,1953-10-22,915.475.730-03,AL,2024-12-23
bb4e5dab-7878-4842-92ea-3e6284adfb5d,Luiz Miguel Jesus,1942-06-17,568.205.396-55,AC,2024-09-03
e9ec9df5-d825-4f88-b462-0f788cd4e8ed,Davi Miguel Cunha,1959-05-22,222.718.864-84,AM,2024-10-24
8d5991fe-3796-4ec4-a84e-9c93acc5e532,Clara Aragão,1994-02-16,930.762.381-83,PE,2026-05-12
2db5025b-6464-48c9-a891-ab30b412f5d5,Alana Andrade,1942-04-10,408.351.382-84,PR,2026-04-14
63d58b19-45ba-4cd9-ba8d-ba170a32687b,Bella Vargas,1945-04-08,224.748.711-81,PA,2025-12-09
e7e32599-9d12-4a3c-972f-23cad04548c3,Fernanda Pastor,1939-04-07,126.437.025-49,MT,2025-07-04
a48b19a0-ad80-4452-aabf-919a3e0fc640,Raquel Carvalho,2000-09-13,924.294.951-51,RS,2026-03-13
558457c5-ad9b-4fc6-b0ef-2d0c3ab3ad00,Vitor Hugo Ribeiro,1957-03-18,767.845.787-63,PB,2025-10-24
4c2a75fe-a232-4975-bc13-e8b41debc98b,Mateus Araújo,1960-12-08,890.513.612-03,AM,2025-07-15
e1783fe7-b6ea-440a-abec-8b7e469a8da4,Josué Freitas,1938-02-20,681.559.564-98,AM,2025-10-25
49e7e6b4-b5ea-417a-8e1f-5bbaf7ea93ea,Bruno Abreu,1966-08-19,461.580.018-98,MS,2024-10-20
